angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.0114964,-0.345548,28.8659,5.75396E-6,3621.19,7.401,7.52979,7.90578,8.59426,9.73386,11.6199,14.9447,21.6457,40.5414,200.0,20.7316,10.3172,7.08847,5.53515,4.65865,4.13098,3.81543,3.64807,3.59973,1.0,0.0,0.0,1
0.0113605,-0.345881,29.633,-9.93295E-5,3742.08,7.40295,7.53137,7.90765,8.59566,9.7353,11.6206,14.9439,21.6358,40.524,200.0,20.7534,10.3158,7.08639,5.53321,4.65654,4.12908,3.81372,3.64624,3.5979,1.0,0.0,0.0,1
0.0112217,-0.346169,30.4219,2.12596E-6,3873.3,7.4043,7.53284,7.90877,8.59674,9.73578,11.6204,14.9418,21.6252,40.5037,200.0,20.779,10.3167,7.08559,5.53192,4.65524,4.12778,3.81213,3.64478,3.59619,1.0,0.0,0.0,1
0.0110782,-0.346458,31.2262,2.92006E-5,4017.91,7.40588,7.53418,7.90986,8.59767,9.73663,11.6207,14.9397,21.6138,40.4832,200.0,20.805,10.3169,7.08448,5.5304,4.65382,4.12625,3.81079,3.64331,3.5946,1.0,0.0,0.0,1
0.0109299,-0.346768,32.0498,-1.11232E-5,4182.37,7.40771,7.5358,7.91138,8.59894,9.73765,11.6209,14.9378,21.603,40.463,200.0,20.8295,10.3172,7.08301,5.52881,4.65209,4.1245,3.80908,3.6416,3.59302,1.0,0.0,0.0,1
0.0107778,-0.347124,32.8951,-8.28541E-6,4366.58,7.40967,7.53736,7.91283,8.60048,9.73844,11.6213,14.9358,21.5919,40.442,200.0,20.8557,10.3167,7.08123,5.52683,4.65019,4.12271,3.80736,3.63965,3.59106,1.0,0.0,0.0,1
0.0106223,-0.347479,33.7598,8.8436E-6,4573.02,7.4115,7.53936,7.91458,8.60173,9.73972,11.6216,14.9339,21.5812,40.4213,200.0,20.8817,10.317,7.07945,5.52505,4.64842,4.12082,3.80524,3.63782,3.58911,1.0,0.0,0.0,1
0.0104631,-0.347856,34.6456,9.64075E-6,4849.56,7.41357,7.54124,7.91632,8.6033,9.74073,11.622,14.9322,21.5702,40.4007,200.0,20.906,10.3167,7.07783,5.52291,4.64617,4.11891,3.80331,3.63574,3.58704,1.0,0.0,0.0,1
0.010299,-0.348278,35.5499,4.91003E-6,5160.36,7.41589,7.54322,7.91829,8.605,9.74233,11.6224,14.9306,21.5594,40.3795,200.0,20.9322,10.3164,7.07548,5.52046,4.64397,4.11666,3.8012,3.63341,3.58472,1.0,0.0,0.0,1
0.0101307,-0.348699,36.4716,4.61714E-6,5554.34,7.41833,7.54544,7.92001,8.60665,9.74354,11.6231,14.9285,21.5476,40.359,200.0,20.959,10.3162,7.07332,5.51844,4.64194,4.1144,3.79893,3.63127,3.58228,1.0,0.0,0.0,1
